date,time,decision_type,decision_quality,confidence,energy
2024-05-23,11:59,Analytical,5.64,5.67,9.84
2024-05-23,14:59,Social,7.25,7.54,10.0
2024-05-23,15:59,Emotional,5.91,5.69,10.0
2024-05-23,17:59,Social,6.73,5.46,6.84
2024-05-23,09:59,Analytical,6.11,6.47,6.39
2024-05-23,15:59,Analytical,7.93,7.19,3.93
2024-05-23,16:59,Creative,7.48,7.63,9.22
2024-05-24,19:57,Analytical,1.54,1.0,4.93
2024-05-24,17:57,Analytical,4.83,4.84,4.98
2024-05-24,16:57,Creative,1.57,1.0,6.06
2024-05-24,21:57,Social,3.41,4.12,3.77
2024-05-24,19:57,Social,2.94,3.84,7.37
2024-05-24,07:57,Analytical,4.03,4.09,1.51
2024-05-24,09:57,Creative,2.28,2.54,5.55
2024-05-25,07:57,Analytical,7.6,7.51,9.91
2024-05-25,13:57,Analytical,2.93,3.35,4.11
2024-05-25,13:57,Emotional,2.21,2.01,2.8
2024-05-25,19:57,Social,4.83,4.86,7.95
2024-05-25,09:57,Analytical,3.31,4.22,5.91
2024-05-25,19:57,Creative,6.61,6.18,3.05
2024-05-26,10:03,Emotional,1.0,1.0,4.3
2024-05-26,14:03,Analytical,4.0,3.43,4.6
2024-05-26,13:03,Creative,1.0,1.18,4.68
2024-05-26,16:03,Emotional,1.0,1.0,4.77
2024-05-26,19:03,Analytical,1.0,2.34,4.05
2024-05-26,21:03,Creative,2.36,1.94,1.0
2024-05-27,08:37,Social,7.93,7.85,7.75
2024-05-27,20:37,Social,8.76,9.52,10.0
2024-05-27,09:37,Creative,7.36,6.67,7.31
2024-05-27,13:37,Emotional,7.75,8.77,4.76
2024-05-27,06:37,Analytical,7.64,9.25,7.21
2024-05-27,12:37,Emotional,8.52,9.02,9.6
2024-05-28,09:47,Social,4.6,3.79,7.59
2024-05-28,15:47,Emotional,3.51,3.24,8.06
2024-05-28,18:47,Creative,8.49,8.89,8.8
2024-05-28,00:47,Creative,7.56,6.59,7.22
2024-05-28,22:47,Analytical,9.95,9.87,9.78
2024-05-28,15:47,Creative,7.26,5.78,8.17
2024-05-28,20:47,Analytical,6.53,6.86,6.04
2024-05-29,10:14,Emotional,5.95,5.48,8.21
2024-05-29,21:14,Analytical,9.91,10.0,10.0
2024-05-29,08:14,Emotional,8.92,7.92,7.59
2024-05-30,10:05,Emotional,9.69,9.06,10.0
2024-05-30,17:05,Creative,10.0,10.0,10.0
2024-05-30,08:05,Social,8.02,8.96,8.32
2024-05-30,16:05,Creative,7.97,8.5,10.0
2024-05-30,20:05,Social,10.0,10.0,10.0
2024-05-30,20:05,Emotional,9.58,8.46,7.22
2024-05-30,22:05,Analytical,9.76,9.84,9.73
2024-05-31,15:08,Creative,3.69,3.48,5.15
2024-05-31,17:08,Social,2.46,4.28,4.18
2024-05-31,13:08,Creative,6.19,6.54,3.59
2024-05-31,16:08,Analytical,1.83,1.0,2.04
2024-05-31,15:08,Analytical,1.86,2.25,2.97
2024-05-31,15:08,Creative,2.96,4.24,3.84
2024-05-31,11:08,Creative,5.8,4.62,3.72
2024-06-01,12:15,Creative,1.0,1.94,1.0
2024-06-01,16:15,Creative,1.0,1.0,6.54
2024-06-01,20:15,Social,1.78,1.0,1.05
2024-06-02,06:44,Social,5.56,4.93,3.46
2024-06-02,05:44,Social,5.26,6.27,7.9
2024-06-02,09:44,Social,1.62,1.0,5.62
2024-06-02,08:44,Social,3.55,3.91,8.31
2024-06-02,18:44,Analytical,1.0,1.86,3.16
2024-06-02,19:44,Creative,4.33,3.85,3.72
2024-06-02,11:44,Emotional,2.13,1.0,5.43
2024-06-03,13:44,Creative,1.74,2.53,6.05
2024-06-03,16:44,Emotional,5.43,5.8,5.81
2024-06-03,13:44,Creative,5.0,4.37,1.79
2024-06-03,06:44,Emotional,3.2,1.78,9.68
2024-06-03,06:44,Emotional,5.09,7.25,4.89
2024-06-03,19:44,Analytical,4.23,3.77,6.54
2024-06-03,10:44,Social,1.08,1.0,3.19
2024-06-04,06:10,Creative,3.92,5.4,10.0
2024-06-04,18:10,Emotional,4.0,5.29,9.18
2024-06-04,10:10,Social,3.75,3.36,6.12
2024-06-04,14:10,Analytical,7.72,6.5,7.08
2024-06-04,18:10,Social,5.07,5.55,6.85
2024-06-05,19:26,Analytical,3.49,3.28,9.33
2024-06-05,12:26,Analytical,3.67,2.63,6.43
2024-06-05,21:26,Social,3.58,2.16,9.72
2024-06-05,09:26,Creative,3.27,2.89,5.58
2024-06-05,12:26,Emotional,6.39,4.71,5.81
2024-06-06,17:04,Analytical,5.98,6.11,1.19
2024-06-06,15:04,Creative,1.42,1.63,6.32
2024-06-06,15:04,Social,1.84,2.67,1.0
2024-06-06,11:04,Creative,1.0,1.0,6.54
2024-06-06,16:04,Emotional,2.45,2.74,4.22
2024-06-06,08:04,Analytical,4.51,3.9,5.04
2024-06-06,12:04,Social,1.1,3.09,2.06
2024-06-07,07:27,Analytical,1.5,2.05,4.85
2024-06-07,20:27,Social,2.81,3.04,2.51
2024-06-07,19:27,Analytical,5.24,6.13,7.41
2024-06-07,08:27,Analytical,2.03,2.44,5.08
2024-06-08,14:57,Analytical,3.52,4.68,3.54
2024-06-08,10:57,Creative,1.0,2.78,4.26
2024-06-08,18:57,Analytical,1.0,1.41,1.0
2024-06-08,09:57,Analytical,3.41,1.94,2.71
2024-06-08,20:57,Analytical,2.19,3.23,3.36
2024-06-08,16:57,Analytical,2.78,2.75,3.09
2024-06-09,12:06,Emotional,4.03,3.84,1.58
2024-06-09,11:06,Social,2.75,2.99,4.45
2024-06-09,23:06,Creative,3.66,3.34,3.22
2024-06-09,16:06,Social,3.16,2.85,4.96
2024-06-09,23:06,Creative,4.49,4.31,2.89
2024-06-10,17:38,Creative,1.0,3.6,1.93
2024-06-10,14:38,Emotional,2.11,2.62,4.91
2024-06-10,06:38,Social,3.66,3.22,4.67
2024-06-11,23:19,Emotional,2.59,2.28,5.01
2024-06-11,21:19,Creative,4.08,4.06,4.49
2024-06-11,10:19,Social,4.1,5.06,7.69
2024-06-11,13:19,Social,1.0,1.91,5.72
2024-06-11,22:19,Creative,1.17,1.42,6.62
2024-06-11,13:19,Emotional,1.26,1.7,6.26
2024-06-12,08:49,Social,2.85,2.71,6.2
2024-06-12,21:49,Social,3.27,2.39,5.33
2024-06-12,07:49,Creative,5.66,6.31,3.88
2024-06-13,07:19,Emotional,2.42,1.59,1.0
2024-06-13,05:19,Social,1.0,2.12,4.82
2024-06-13,13:19,Analytical,1.94,1.52,2.73
2024-06-13,11:19,Creative,1.61,1.0,2.81
2024-06-13,11:19,Social,1.12,1.0,1.83
2024-06-13,12:19,Analytical,2.56,2.57,2.89
2024-06-13,09:19,Emotional,1.0,2.58,1.83
2024-06-14,12:43,Creative,4.65,4.17,5.54
2024-06-14,18:43,Social,4.96,3.59,5.46
2024-06-14,10:43,Social,6.06,7.82,5.21
2024-06-14,09:43,Social,4.34,6.55,7.74
2024-06-14,07:43,Creative,3.35,2.73,7.38
2024-06-15,07:07,Analytical,5.33,6.41,7.81
2024-06-15,09:07,Analytical,7.62,7.36,5.88
2024-06-15,16:07,Analytical,9.04,8.79,6.32
2024-06-15,11:07,Social,6.22,6.42,5.08
2024-06-16,14:34,Creative,3.81,3.19,7.32
2024-06-16,18:34,Social,3.33,1.57,1.7
2024-06-16,15:34,Social,2.45,3.81,5.66
2024-06-16,07:34,Creative,5.41,5.95,5.74
2024-06-17,20:43,Analytical,4.17,5.22,5.79
2024-06-17,15:43,Emotional,5.88,6.5,4.26
2024-06-17,14:43,Analytical,3.54,2.81,7.94
2024-06-17,11:43,Emotional,3.18,2.38,6.14
2024-06-18,12:04,Social,4.12,4.41,8.81
2024-06-18,17:04,Analytical,6.13,6.16,2.21
2024-06-18,11:04,Social,3.51,4.23,2.69
2024-06-19,17:32,Analytical,10.0,10.0,7.68
2024-06-19,15:32,Social,5.48,5.97,5.26
2024-06-19,14:32,Emotional,9.73,10.0,9.55
2024-06-19,11:32,Social,4.39,4.6,10.0
2024-06-19,23:32,Analytical,7.87,6.87,6.28
2024-06-20,20:10,Social,2.45,1.85,8.6
2024-06-20,11:10,Creative,1.0,1.66,2.96
2024-06-20,08:10,Analytical,2.19,1.0,4.44
2024-06-20,11:10,Analytical,5.9,6.16,3.14
2024-06-21,11:05,Analytical,8.62,9.85,7.43
2024-06-21,12:05,Emotional,9.64,10.0,8.59
2024-06-21,19:05,Creative,5.38,6.01,7.65
2024-06-21,16:05,Social,7.37,6.69,7.48
2024-06-21,20:05,Creative,5.36,3.22,9.22
2024-06-21,19:05,Creative,4.34,4.44,7.89
2024-06-22,14:07,Analytical,9.53,9.25,9.89
2024-06-22,12:07,Emotional,9.25,9.99,10.0
2024-06-22,20:07,Analytical,9.4,9.46,7.54
2024-06-22,17:07,Creative,9.2,9.87,8.97
2024-06-22,21:07,Analytical,9.86,9.57,10.0
2024-06-22,22:07,Social,9.91,10.0,9.59
2024-06-22,19:07,Analytical,7.48,6.87,10.0
2024-06-23,21:19,Analytical,9.85,9.51,7.66
2024-06-23,18:19,Social,4.84,3.87,5.4
2024-06-23,13:19,Social,2.55,3.91,2.29
2024-06-23,10:19,Analytical,5.78,4.6,4.98
2024-06-23,17:19,Analytical,8.24,8.44,4.82
2024-06-23,18:19,Creative,4.79,4.03,6.66
2024-06-24,14:17,Creative,1.0,2.9,1.0
2024-06-24,16:17,Emotional,1.0,1.0,3.74
2024-06-24,19:17,Creative,1.0,1.59,2.54
2024-06-25,19:30,Emotional,2.12,3.33,6.71
2024-06-25,07:30,Emotional,4.89,6.16,5.95
2024-06-25,21:30,Analytical,6.24,6.62,4.67
2024-06-26,19:51,Creative,1.0,1.0,2.2
2024-06-26,09:51,Creative,3.19,3.49,3.43
2024-06-26,09:51,Creative,1.33,4.31,1.0
2024-06-26,17:51,Social,1.0,1.0,2.77
2024-06-26,21:51,Analytical,1.61,1.15,2.16
2024-06-27,17:02,Creative,4.75,4.25,7.56
2024-06-27,22:02,Emotional,6.21,6.89,8.7
2024-06-27,09:02,Creative,6.17,6.45,6.62
2024-06-27,13:02,Analytical,3.88,3.49,5.89
2024-06-27,19:02,Analytical,6.14,6.48,8.33
2024-06-27,16:02,Social,2.8,4.23,6.09
2024-06-27,17:02,Emotional,2.89,2.45,10.0
2024-06-28,16:56,Emotional,6.33,6.0,7.63
2024-06-28,09:56,Analytical,7.18,6.4,8.3
2024-06-28,16:56,Emotional,8.52,8.83,5.79
2024-06-28,21:56,Social,6.39,5.84,8.12
2024-06-29,23:23,Analytical,6.03,5.88,5.67
2024-06-29,20:23,Creative,6.2,7.08,7.0
2024-06-29,16:23,Social,6.47,6.96,1.88
2024-06-30,18:56,Social,6.53,4.94,6.58
2024-06-30,12:56,Creative,2.72,2.25,4.95
2024-06-30,06:56,Social,4.13,3.78,7.75
2024-06-30,14:56,Social,4.22,4.76,3.75
2024-06-30,08:56,Analytical,5.5,5.83,3.69
2024-06-30,20:56,Social,3.32,3.81,7.93
2024-07-01,21:54,Social,4.07,3.61,5.81
2024-07-01,10:54,Social,4.27,4.52,1.0
2024-07-01,21:54,Creative,2.59,1.74,5.8
2024-07-01,10:54,Emotional,4.47,5.1,6.02
2024-07-01,12:54,Social,2.24,3.68,8.04
2024-07-01,07:54,Emotional,2.3,2.63,4.31
2024-07-01,06:54,Social,4.4,5.45,9.76
2024-07-02,15:18,Emotional,5.81,6.11,5.6
2024-07-02,09:18,Emotional,4.96,6.32,6.19
2024-07-02,08:18,Emotional,3.36,1.74,7.31
2024-07-02,20:18,Social,5.06,4.41,8.33
2024-07-03,15:22,Social,4.84,4.7,6.04
2024-07-03,06:22,Analytical,5.44,5.68,8.37
2024-07-03,08:22,Creative,3.76,4.24,6.41
2024-07-03,13:22,Creative,5.7,6.57,6.17
2024-07-03,15:22,Emotional,6.19,6.91,5.06
2024-07-03,13:22,Emotional,5.92,5.67,5.8
2024-07-03,10:22,Social,4.99,5.46,6.23
2024-07-04,21:10,Creative,5.38,5.36,2.35
2024-07-04,13:10,Emotional,4.84,4.9,6.05
2024-07-04,18:10,Creative,3.9,2.7,6.81
2024-07-04,16:10,Creative,4.38,4.55,5.0
2024-07-04,17:10,Social,4.78,4.33,3.62
2024-07-04,16:10,Creative,5.5,4.9,5.89
2024-07-05,09:46,Emotional,2.84,2.26,2.17
2024-07-05,18:46,Creative,5.87,5.34,5.83
2024-07-05,14:46,Analytical,5.64,6.43,3.98
2024-07-05,16:46,Creative,2.13,1.3,6.34
2024-07-05,16:46,Social,3.08,2.56,2.5
2024-07-05,11:46,Emotional,1.0,1.99,4.82
2024-07-05,18:46,Creative,2.55,1.73,1.65
2024-07-06,11:52,Social,8.63,8.68,10.0
2024-07-06,13:52,Creative,6.61,6.37,9.79
2024-07-06,16:52,Emotional,8.29,9.09,7.77
2024-07-06,09:52,Creative,8.11,9.22,8.15
2024-07-06,09:52,Social,6.42,7.76,7.05
2024-07-06,17:52,Emotional,8.13,8.08,4.68
2024-07-06,06:52,Social,8.88,6.13,4.39
2024-07-07,12:36,Social,2.64,3.17,2.61
2024-07-07,14:36,Analytical,2.57,1.0,5.3
2024-07-07,14:36,Social,2.23,2.18,3.93
2024-07-07,13:36,Emotional,2.59,2.56,1.0
2024-07-07,11:36,Analytical,5.65,6.85,1.32
2024-07-07,10:36,Emotional,1.33,1.1,6.05
2024-07-07,07:36,Analytical,1.0,1.0,1.0
2024-07-08,20:32,Social,1.0,1.0,3.02
2024-07-08,10:32,Analytical,1.0,1.0,4.1
2024-07-08,11:32,Emotional,1.22,1.77,2.51
2024-07-09,13:29,Emotional,6.2,6.08,8.94
2024-07-09,07:29,Analytical,4.3,4.69,8.56
2024-07-09,17:29,Creative,7.15,7.0,2.81
2024-07-09,18:29,Emotional,6.4,8.19,7.97
2024-07-09,08:29,Emotional,6.6,6.62,8.65
2024-07-09,15:29,Social,8.05,7.82,8.79
2024-07-09,09:29,Emotional,9.58,10.0,10.0
2024-07-10,12:04,Analytical,1.9,3.58,2.47
2024-07-10,12:04,Creative,2.92,3.65,3.03
2024-07-10,17:04,Creative,2.52,3.43,2.63
2024-07-10,19:04,Social,4.89,3.51,7.93
2024-07-10,09:04,Creative,3.89,3.8,3.24
2024-07-11,20:42,Emotional,1.09,1.0,3.85
2024-07-11,07:42,Analytical,4.24,6.2,4.35
2024-07-11,14:42,Creative,1.0,1.0,3.58
2024-07-11,09:42,Emotional,1.0,1.0,8.14
2024-07-11,08:42,Analytical,2.81,1.97,5.58
2024-07-11,17:42,Creative,1.0,1.0,2.34
2024-07-12,17:32,Analytical,4.84,4.59,1.0
2024-07-12,20:32,Analytical,4.17,3.87,1.0
2024-07-12,09:32,Social,1.38,1.9,4.52
2024-07-12,05:32,Emotional,4.56,3.7,3.8
2024-07-12,16:32,Creative,1.0,1.0,5.48
2024-07-12,12:32,Emotional,2.55,2.84,4.56
2024-07-13,10:44,Creative,5.1,4.09,6.81
2024-07-13,15:44,Social,7.87,9.48,8.32
2024-07-13,18:44,Analytical,6.67,6.94,6.75
2024-07-13,15:44,Social,4.59,4.61,4.06
2024-07-13,19:44,Social,5.94,7.58,8.38
2024-07-13,13:44,Emotional,4.74,4.67,5.06
2024-07-14,11:11,Social,1.52,2.57,4.88
2024-07-14,17:11,Emotional,5.34,6.54,3.98
2024-07-14,15:11,Emotional,2.63,2.43,1.31
2024-07-14,20:11,Emotional,3.58,4.59,3.09
2024-07-15,16:25,Creative,1.95,3.19,5.6
2024-07-15,11:25,Emotional,1.0,1.24,3.57
2024-07-15,10:25,Analytical,3.7,4.74,6.55
2024-07-15,20:25,Emotional,1.0,1.0,6.14
2024-07-15,07:25,Creative,1.0,1.0,4.98
2024-07-16,06:58,Analytical,2.22,4.01,4.62
2024-07-16,09:58,Emotional,2.78,2.41,7.21
2024-07-16,16:58,Creative,3.08,2.67,2.44
2024-07-17,13:20,Analytical,1.61,1.0,5.33
2024-07-17,13:20,Creative,1.0,1.0,4.49
2024-07-17,09:20,Emotional,1.74,1.02,4.59
2024-07-17,16:20,Analytical,1.0,1.0,4.57
2024-07-17,12:20,Analytical,2.42,1.74,5.66
2024-07-17,16:20,Emotional,1.35,2.1,6.33
2024-07-17,21:20,Analytical,3.4,4.52,3.66
2024-07-18,13:04,Social,2.71,2.93,1.0
2024-07-18,12:04,Analytical,2.48,2.73,4.23
2024-07-18,16:04,Emotional,1.33,1.0,4.37
2024-07-18,16:04,Social,1.0,2.46,2.6
2024-07-18,19:04,Social,1.89,2.45,4.24
2024-07-18,11:04,Social,1.0,1.82,3.67
2024-07-18,14:04,Social,1.0,1.0,2.39
2024-07-19,23:12,Emotional,1.02,2.75,7.86
2024-07-19,22:12,Creative,3.65,3.43,4.5
2024-07-19,09:12,Creative,4.11,5.87,3.75
2024-07-19,20:12,Creative,1.3,2.84,1.32
2024-07-19,20:12,Emotional,1.46,1.21,1.77
2024-07-19,15:12,Analytical,5.14,6.0,3.74
2024-07-20,15:46,Creative,5.7,7.15,4.38
2024-07-20,12:46,Creative,3.1,5.36,6.05
2024-07-20,15:46,Analytical,4.66,6.03,5.21
2024-07-20,13:46,Creative,3.02,3.1,6.69
2024-07-20,13:46,Analytical,1.29,1.0,7.38
2024-07-20,18:46,Analytical,3.51,5.06,7.44
2024-07-20,10:46,Social,3.68,3.11,4.04
2024-07-21,10:31,Creative,10.0,10.0,8.11
2024-07-21,21:31,Emotional,6.52,6.64,8.35
2024-07-21,23:31,Creative,5.57,5.65,10.0
2024-07-22,21:05,Emotional,2.05,2.88,9.2
2024-07-22,07:05,Creative,3.91,5.6,5.07
2024-07-22,22:05,Social,5.41,5.1,5.84
2024-07-22,09:05,Social,3.82,4.52,8.15
2024-07-23,11:34,Emotional,6.74,5.38,8.33
2024-07-23,21:34,Social,7.47,7.26,10.0
2024-07-23,16:34,Emotional,4.49,2.28,6.06
2024-07-23,17:34,Emotional,7.9,6.85,5.56
2024-07-24,11:49,Social,3.93,4.4,4.09
2024-07-24,11:49,Analytical,4.18,3.75,2.58
2024-07-24,17:49,Creative,3.72,2.38,1.0
2024-07-24,09:49,Social,1.86,2.79,3.85
2024-07-24,19:49,Creative,3.79,1.78,3.97
2024-07-24,10:49,Social,3.49,2.14,5.06
2024-07-25,12:08,Social,6.23,9.3,3.02
2024-07-25,10:08,Social,8.45,8.05,4.14
2024-07-25,12:08,Analytical,6.1,6.38,9.44
2024-07-26,13:45,Creative,8.0,9.42,4.12
2024-07-26,21:45,Creative,7.11,7.5,4.74
2024-07-26,12:45,Analytical,5.6,4.89,6.12
2024-07-26,17:45,Creative,4.32,3.29,7.01
2024-07-26,12:45,Creative,6.36,6.17,8.79
2024-07-26,13:45,Social,5.02,4.72,7.37
2024-07-27,08:39,Social,8.96,9.04,4.71
2024-07-27,15:39,Analytical,9.68,7.85,7.31
2024-07-27,14:39,Creative,7.15,6.11,8.65
2024-07-27,09:39,Creative,8.42,9.09,10.0
2024-07-28,19:29,Emotional,1.58,1.67,6.19
2024-07-28,16:29,Creative,3.94,3.88,5.93
2024-07-28,19:29,Emotional,5.58,4.01,5.06
2024-07-28,17:29,Social,6.7,8.12,7.25
2024-07-29,22:06,Social,2.4,4.05,7.42
2024-07-29,22:06,Creative,1.4,1.0,3.04
2024-07-29,12:06,Social,6.24,4.67,2.64
2024-07-30,16:42,Analytical,1.0,1.12,1.0
2024-07-30,19:42,Emotional,1.0,1.0,3.13
2024-07-30,17:42,Social,1.38,1.0,1.62
2024-07-30,12:42,Creative,1.0,1.18,1.81
2024-07-30,23:42,Social,1.0,2.23,1.0
2024-07-31,11:45,Creative,3.22,4.12,3.03
2024-07-31,20:45,Analytical,1.22,1.45,6.86
2024-07-31,11:45,Analytical,3.1,2.52,4.35
2024-08-01,14:01,Social,1.63,2.33,2.09
2024-08-01,22:01,Analytical,3.04,2.13,1.54
2024-08-01,13:01,Social,4.24,3.72,4.83
2024-08-01,17:01,Creative,1.0,1.0,5.96
2024-08-01,14:01,Creative,6.82,4.84,4.05
2024-08-02,09:58,Analytical,9.81,9.19,10.0
2024-08-02,13:58,Emotional,7.39,7.54,8.3
2024-08-02,21:58,Analytical,10.0,9.32,8.64
2024-08-02,15:58,Creative,10.0,8.97,9.48
2024-08-03,09:22,Emotional,1.29,1.0,6.31
2024-08-03,23:22,Social,2.54,1.99,6.54
2024-08-03,22:22,Emotional,3.16,3.98,5.98
2024-08-04,18:08,Emotional,9.89,10.0,10.0
2024-08-04,12:08,Creative,10.0,10.0,8.95
2024-08-04,19:08,Analytical,10.0,10.0,9.21
2024-08-04,08:08,Creative,9.66,10.0,10.0
2024-08-05,14:16,Emotional,2.7,3.78,2.78
2024-08-05,13:16,Social,1.0,1.0,1.87
2024-08-05,08:16,Emotional,1.01,1.65,2.07
2024-08-06,20:18,Analytical,5.93,6.65,4.61
2024-08-06,17:18,Creative,7.79,5.74,9.24
2024-08-06,12:18,Analytical,5.68,6.68,7.06
2024-08-07,10:31,Creative,2.67,3.22,5.36
2024-08-07,17:31,Analytical,2.15,3.19,1.57
2024-08-07,08:31,Emotional,2.14,2.98,5.73
2024-08-08,22:52,Emotional,5.09,4.7,6.97
2024-08-08,13:52,Analytical,3.9,5.65,5.01
2024-08-08,13:52,Analytical,2.59,1.4,5.27
2024-08-08,20:52,Social,4.61,6.58,3.1
2024-08-09,13:33,Social,5.29,4.23,5.34
2024-08-09,09:33,Analytical,8.26,7.12,7.5
2024-08-09,11:33,Social,5.82,5.8,7.37
2024-08-10,10:12,Creative,3.44,5.1,9.77
2024-08-10,09:12,Creative,5.25,7.68,5.12
2024-08-10,11:12,Analytical,6.28,7.72,5.0
2024-08-11,21:25,Social,1.42,1.0,9.41
2024-08-11,12:25,Analytical,3.2,3.01,3.06
2024-08-11,11:25,Analytical,5.42,4.63,4.31
2024-08-11,11:25,Analytical,4.44,3.38,4.93
2024-08-11,20:25,Social,5.6,6.02,5.55
2024-08-11,11:25,Creative,3.82,3.43,9.28
2024-08-12,09:49,Analytical,1.05,1.26,3.58
2024-08-12,09:49,Social,3.28,4.38,3.29
2024-08-12,12:49,Emotional,2.2,2.53,1.0
2024-08-12,22:49,Creative,1.0,1.0,2.23
2024-08-13,11:23,Analytical,4.72,5.47,6.54
2024-08-13,14:23,Creative,5.69,4.44,6.45
2024-08-13,18:23,Social,2.08,1.91,6.67
2024-08-13,15:23,Creative,6.38,4.82,6.99
2024-08-14,05:56,Creative,5.66,4.85,9.24
2024-08-14,19:56,Emotional,10.0,10.0,6.17
2024-08-14,08:56,Creative,7.51,8.45,9.04
2024-08-14,14:56,Creative,10.0,9.28,8.3
2024-08-14,08:56,Analytical,10.0,10.0,3.9
2024-08-14,14:56,Analytical,7.72,9.21,10.0
2024-08-14,17:56,Creative,8.28,7.91,5.78
2024-08-15,05:09,Emotional,5.94,6.66,2.99
2024-08-15,09:09,Creative,2.3,2.61,5.78
2024-08-15,14:09,Social,1.26,1.0,1.38
2024-08-15,09:09,Analytical,4.67,4.33,5.62
2024-08-15,11:09,Emotional,4.74,4.96,4.46
2024-08-16,19:13,Analytical,5.93,5.99,8.44
2024-08-16,07:13,Creative,5.6,5.06,8.05
2024-08-16,18:13,Creative,6.98,5.64,9.02
2024-08-16,22:13,Analytical,6.18,6.47,7.96
2024-08-16,10:13,Creative,4.29,5.24,5.2
2024-08-17,08:20,Creative,3.12,2.13,7.13
2024-08-17,13:20,Creative,3.92,5.53,8.38
2024-08-17,18:20,Emotional,7.34,7.46,6.52
2024-08-17,15:20,Emotional,3.55,4.54,6.76
2024-08-17,17:20,Emotional,6.19,7.88,4.79
2024-08-17,09:20,Creative,5.15,5.47,4.13
2024-08-18,17:28,Analytical,1.98,2.47,1.99
2024-08-18,13:28,Analytical,4.22,2.71,4.89
2024-08-18,13:28,Social,2.75,2.18,1.0
2024-08-19,20:01,Analytical,1.0,1.0,6.78
2024-08-19,18:01,Creative,2.51,3.67,3.45
2024-08-19,22:01,Creative,3.65,2.93,2.76
2024-08-20,00:24,Emotional,1.0,1.0,1.0
2024-08-20,10:24,Creative,1.0,1.11,5.75
2024-08-20,10:24,Social,2.49,3.71,4.65
2024-08-20,11:24,Social,1.59,1.0,3.51
2024-08-20,22:24,Analytical,2.48,3.94,4.58
2024-08-20,22:24,Creative,2.95,1.92,2.56
2024-08-20,13:24,Creative,1.73,2.89,2.92
2024-08-21,09:54,Emotional,2.85,3.53,2.32
2024-08-21,16:54,Emotional,5.38,4.5,1.0
2024-08-21,11:54,Analytical,3.49,5.18,5.74
2024-08-21,13:54,Emotional,4.1,4.14,4.27
2024-08-21,07:54,Creative,1.0,1.0,4.96
2024-08-22,09:07,Analytical,10.0,10.0,9.4
2024-08-22,17:07,Social,9.92,10.0,7.9
2024-08-22,21:07,Social,6.32,8.34,9.2
2024-08-23,21:40,Emotional,7.74,6.57,10.0
2024-08-23,10:40,Emotional,7.6,9.45,4.49
2024-08-23,22:40,Emotional,10.0,10.0,10.0
2024-08-23,19:40,Emotional,8.89,10.0,10.0
2024-08-23,21:40,Creative,7.8,6.08,10.0
2024-08-24,15:56,Social,2.88,1.36,4.46
2024-08-24,10:56,Creative,2.02,2.03,6.02
2024-08-24,15:56,Social,5.12,6.03,3.13
2024-08-24,20:56,Analytical,3.93,4.0,1.91
2024-08-25,09:31,Analytical,6.89,8.75,6.42
2024-08-25,11:31,Analytical,3.9,3.93,3.93
2024-08-25,09:31,Creative,7.09,7.61,6.02
2024-08-26,21:01,Creative,3.81,3.59,4.74
2024-08-26,11:01,Social,3.14,1.76,7.0
2024-08-26,20:01,Emotional,3.72,3.89,5.29
2024-08-27,21:59,Creative,1.0,1.0,1.0
2024-08-27,19:59,Analytical,1.0,1.4,1.0
2024-08-27,06:59,Analytical,1.0,3.13,1.0
2024-08-28,21:31,Analytical,3.51,5.41,5.11
2024-08-28,11:31,Analytical,3.59,4.76,5.31
2024-08-28,10:31,Emotional,3.62,3.82,3.88
2024-08-28,08:31,Social,2.62,2.51,3.18
2024-08-28,09:31,Creative,4.16,4.52,6.91
2024-08-29,06:28,Social,7.46,7.06,8.14
2024-08-29,19:28,Analytical,7.01,7.34,6.18
2024-08-29,12:28,Analytical,4.73,5.23,3.73
2024-08-29,19:28,Creative,5.37,2.81,4.47
2024-08-29,15:28,Analytical,4.95,6.05,8.52
2024-08-29,06:28,Emotional,4.94,5.67,8.92
2024-08-29,16:28,Emotional,5.53,4.14,6.72
2024-08-30,15:07,Creative,3.07,1.84,5.47
2024-08-30,18:07,Creative,3.64,4.08,5.3
2024-08-30,09:07,Creative,4.31,4.14,5.14
2024-08-30,06:07,Analytical,3.12,2.54,7.42
2024-08-30,19:07,Creative,1.0,1.88,3.5
2024-08-30,17:07,Emotional,2.09,2.36,1.76
2024-08-31,21:23,Social,2.57,1.72,5.5
2024-08-31,16:23,Social,2.58,4.19,9.53
2024-08-31,08:23,Creative,1.0,1.54,7.66
2024-08-31,11:23,Analytical,5.11,4.45,5.45
2024-08-31,18:23,Creative,2.67,2.25,3.52
2024-08-31,14:23,Social,3.62,2.12,5.54
2024-09-01,21:11,Emotional,2.82,3.03,4.35
2024-09-01,20:11,Social,5.13,6.21,8.89
2024-09-01,20:11,Creative,1.0,1.0,5.1
2024-09-01,09:11,Emotional,5.38,3.73,3.75
2024-09-02,09:33,Creative,6.83,6.92,8.14
2024-09-02,11:33,Social,7.3,7.64,7.77
2024-09-02,07:33,Analytical,7.22,7.89,2.9
2024-09-02,08:33,Emotional,8.95,6.75,5.22
2024-09-02,19:33,Social,6.3,6.97,1.39
2024-09-02,20:33,Analytical,7.09,7.89,9.37
2024-09-02,16:33,Emotional,5.59,5.29,6.15
2024-09-03,08:41,Analytical,3.91,2.88,4.59
2024-09-03,11:41,Analytical,5.15,5.28,7.35
